Experience ID,Activity Name,Experience Name,Short Description,Category,Destination,Duration (hrs),Price (EUR),Rating,Review Count,Main Features,Monthly Availability
EXP_100081,Transfers in Malaga,Traslado compartido aeropuerto-ciudad en monovolumen para grupos 24 horas,"Opción económica con paradas limitadas, en monovolumen para grupos. Malaga.",Transfers,Malaga,5.4,216.97,4.9,406,"['Instant confirmation', 'Free cancellation']","[50, 61, 51, 61, 113, 82, 85, 110, 103, 43, 42, 38]"
EXP_100082,Attractions & Guided Tours in Gran Canaria,Visita con acceso preferente a el Puerto de Las Palmas para toda la familia,Entra sin esperas a el Puerto de Las Palmas con entrada incluida.,Attractions & Guided Tours,Gran Canaria,2.0,232.38,4.2,812,"['Mobile ticket', 'Wheelchair accessible']","[78, 74, 43, 59, 48, 48, 74, 90, 85, 77, 52, 61]"
EXP_100083,Excursions & Day Trips in Madrid,Excursión a el Valle del Lozoya con guía local,Escapada de un día a el Valle del Lozoya con transporte de ida y vuelta.,Excursions & Day Trips,Madrid,2.8,120.19,5.0,994,"['Instant confirmation', 'Free cancellation', 'Skip-the-line']","[95, 85, 88, 114, 95, 70, 65, 77, 91, 97, 91, 67]"
EXP_100084,Attractions & Guided Tours in Malaga,Tour nocturno por el Museo Picasso edición premium,"Recorre el Museo Picasso iluminado, lejos de las aglomeraciones.",Attractions & Guided Tours,Malaga,4.4,88.9,4.5,354,"['Skip-the-line', 'Instant confirmation', 'Free cancellation']","[86, 85, 69, 158, 105, 83, 123, 103, 128, 85, 56, 58]"
EXP_100085,Local Experiences in Gran Canaria,Visita al mercado y degustación de quesos de flor edición premium,Paseo entre puestos históricos con parada para probar quesos de flor.,Local Experiences,Gran Canaria,2.7,28.21,3.7,560,"['Skip-the-line', 'Wheelchair accessible', 'Mobile ticket']","[153, 131, 130, 117, 57, 92, 65, 120, 100, 133, 133, 110]"
EXP_100086,Transfers in Barcelona,Traslado de ida y vuelta al aeropuerto en monovolumen para grupos con cancelación gratuita,"Ambos trayectos cubiertos, en monovolumen para grupos. Barcelona.",Transfers,Barcelona,1.9,46.46,3.7,1272,"['Wheelchair accessible', 'Mobile ticket']","[53, 72, 64, 80, 111, 78, 115, 104, 65, 91, 69, 56]"
EXP_100087,Local Experiences in Gran Canaria,Cata de ron y café de Agaete con degustación incluida,Degustación comentada de ron y café de Agaete en un local con encanto.,Local Experiences,Gran Canaria,5.5,53.65,4.0,845,"['Instant confirmation', 'Free cancellation', 'Skip-the-line', 'Wheelchair accessible']","[83, 70, 73, 83, 54, 81, 59, 81, 74, 136, 50, 109]"
EXP_100088,Attractions & Guided Tours in Tenerife,Recorrido histórico por el Auditorio de Tenerife en grupo reducido,Viaja al pasado de el Auditorio de Tenerife de la mano de un historiador.,Attractions & Guided Tours,Tenerife,7.3,123.75,4.5,127,"['Wheelchair accessible', 'Instant confirmation']","[91, 88, 80, 79, 64, 97, 66, 103, 57, 68, 51, 80]"
EXP_100089,Excursions & Day Trips in Seville,Senderismo por Carmona edición premium,Caminata de dificultad moderada por los senderos de Carmona.,Excursions & Day Trips,Seville,2.2,56.15,3.6,94,"['Mobile ticket', 'Wheelchair accessible', 'Instant confirmation', 'Skip-the-line']","[140, 0, 132, 116, 127, 0, 0, 0, 183, 267, 0, 116]"
EXP_100090,Tickets and Events in Tenerife,Entrada sin colas a el Auditorio de Tenerife al amanecer,"Acceso prioritario a el Auditorio de Tenerife, sin esperas.",Tickets and Events,Tenerife,2.2,76.86,3.8,944,"['Instant confirmation', 'Free cancellation', 'Wheelchair accessible']","[114, 95, 107, 90, 87, 78, 65, 65, 101, 81, 73, 90]"
EXP_100091,Local Experiences in Barcelona,Velada tradicional en Gràcia al amanecer,Noche de música y cultura local en Gràcia.,Local Experiences,Barcelona,1.6,38.95,4.2,851,"['Wheelchair accessible', 'Free cancellation']","[59, 54, 51, 89, 107, 84, 99, 99, 90, 68, 55, 51]"
EXP_100092,Excursions & Day Trips in Tenerife,Ruta en bicicleta por Garachico edición premium,Pedalea por Garachico con bicicleta y casco incluidos.,Excursions & Day Trips,Tenerife,2.4,97.42,4.3,1422,"['Mobile ticket', 'Free cancellation']","[76, 102, 59, 59, 92, 84, 113, 77, 50, 65, 69, 75]"
EXP_100093,Attractions & Guided Tours in Valencia,Visita guiada a la Catedral para toda la familia,Descubre la Catedral con un guía oficial y grupo reducido.,Attractions & Guided Tours,Valencia,5.8,19.43,4.7,909,"['Instant confirmation', 'Skip-the-line']","[109, 81, 107, 80, 117, 110, 100, 106, 93, 81, 107, 68]"
EXP_100094,Excursions & Day Trips in Madrid,Senderismo por Aranjuez con recogida en el hotel,Caminata de dificultad moderada por los senderos de Aranjuez.,Excursions & Day Trips,Madrid,5.4,29.62,4.8,653,"['Wheelchair accessible', 'Skip-the-line']","[65, 43, 60, 76, 71, 104, 60, 80, 81, 79, 66, 65]"
EXP_100095,Attractions & Guided Tours in Barcelona,Tour nocturno por la Sagrada Família,"Recorre la Sagrada Família iluminado, lejos de las aglomeraciones.",Attractions & Guided Tours,Barcelona,7.4,24.66,3.9,1388,"['Free cancellation', 'Wheelchair accessible', 'Skip-the-line', 'Instant confirmation']","[84, 32, 40, 62, 76, 93, 91, 69, 93, 82, 56, 65]"
EXP_100096,Tickets and Events in Malaga,Entrada sin colas a el Museo Picasso con degustación incluida,"Acceso prioritario a el Museo Picasso, sin esperas.",Tickets and Events,Malaga,6.6,189.58,3.8,246,"['Free cancellation', 'Skip-the-line', 'Mobile ticket', 'Wheelchair accessible']","[55, 48, 77, 76, 79, 119, 55, 61, 62, 57, 42, 26]"
EXP_100097,Tickets and Events in Barcelona,Entrada combinada: la Casa Batlló al amanecer,Ticket combinado que incluye la Casa Batlló y museos asociados.,Tickets and Events,Barcelona,2.5,98.91,4.2,399,"['Free cancellation', 'Skip-the-line', 'Mobile ticket', 'Instant confirmation']","[63, 68, 172, 156, 95, 99, 84, 66, 98, 71, 77, 51]"
EXP_100098,Transfers in Valencia,Chófer por horas en taxi oficial con cancelación gratuita,"Vehículo con conductor a tu disposición, en taxi oficial. Valencia.",Transfers,Valencia,5.3,98.54,4.2,432,"['Mobile ticket', 'Free cancellation', 'Wheelchair accessible', 'Instant confirmation']","[52, 72, 85, 90, 60, 110, 81, 107, 77, 47, 48, 58]"
EXP_100099,Local Experiences in Valencia,Experiencia gastronómica: arroces tradicionales al amanecer,Menú degustación en torno a arroces tradicionales con maridaje.,Local Experiences,Valencia,6.2,18.8,3.9,515,"['Mobile ticket', 'Instant confirmation', 'Free cancellation', 'Skip-the-line']","[78, 71, 120, 111, 84, 114, 172, 159, 60, 56, 78, 42]"
EXP_100100,Tickets and Events in Tenerife,Entrada combinada: el Auditorio de Tenerife al amanecer,Ticket combinado que incluye el Auditorio de Tenerife y museos asociados.,Tickets and Events,Tenerife,6.0,224.85,4.3,483,"['Mobile ticket', 'Skip-the-line']","[61, 69, 84, 68, 57, 57, 61, 61, 119, 74, 84, 62]"
EXP_100101,Local Experiences in Valencia,Cata de paella valenciana para toda la familia,Degustación comentada de paella valenciana en un local con encanto.,Local Experiences,Valencia,4.7,35.72,4.2,717,"['Free cancellation', 'Mobile ticket', 'Skip-the-line', 'Wheelchair accessible']","[78, 75, 52, 75, 70, 66, 97, 166, 100, 120, 73, 82]"
EXP_100102,Local Experiences in Malaga,Clase de cocina: espetos y pescaíto edición premium,"Sesión práctica para dominar espetos y pescaíto, con receta incluida.",Local Experiences,Malaga,4.7,68.19,3.9,754,"['Skip-the-line', 'Mobile ticket', 'Instant confirmation', 'Wheelchair accessible']","[41, 65, 86, 76, 110, 117, 119, 83, 76, 70, 46, 27]"
EXP_100103,Excursions & Day Trips in Gran Canaria,Paseo en barco por Tejeda con guía local,Navegación tranquila con vistas a Tejeda.,Excursions & Day Trips,Gran Canaria,3.6,14.82,4.0,1023,"['Wheelchair accessible', 'Skip-the-line']","[107, 103, 100, 104, 93, 55, 124, 77, 92, 74, 63, 47]"
EXP_100104,Transfers in Seville,Traslado de ida y vuelta al aeropuerto en autobús lanzadera,"Ambos trayectos cubiertos, en autobús lanzadera. Seville.",Transfers,Seville,2.5,88.6,3.7,903,"['Mobile ticket', 'Wheelchair accessible']","[75, 60, 132, 164, 83, 82, 53, 59, 121, 99, 118, 60]"
EXP_100105,Tickets and Events in Valencia,Espectáculo tradicional en el Cabanyal con guía local,Función de música y danza tradicional en el Cabanyal.,Tickets and Events,Valencia,7.2,152.46,4.5,1123,"['Wheelchair accessible', 'Free cancellation']","[85, 0, 94, 0, 0, 83, 0, 102, 91, 0, 84, 84]"
EXP_100106,Local Experiences in Palma de Mallorca,Clase de cocina: sobrasada mallorquina con degustación incluida,"Sesión práctica para dominar sobrasada mallorquina, con receta incluida.",Local Experiences,Palma de Mallorca,6.5,129.63,3.6,862,"['Wheelchair accessible', 'Instant confirmation', 'Skip-the-line']","[42, 62, 64, 101, 108, 228, 183, 146, 166, 48, 26, 43]"
EXP_100107,Transfers in Madrid,Traslado de ida y vuelta al aeropuerto en monovolumen para grupos,"Ambos trayectos cubiertos, en monovolumen para grupos. Madrid.",Transfers,Madrid,4.8,150.84,4.6,106,"['Mobile ticket', 'Skip-the-line']","[67, 73, 50, 74, 127, 85, 64, 51, 67, 43, 69, 78]"
EXP_100108,Tickets and Events in Tenerife,Entrada a La Laguna con guía local,Acceso general a La Laguna con horario a tu elección.,Tickets and Events,Tenerife,4.0,40.62,3.9,1281,"['Wheelchair accessible', 'Skip-the-line', 'Free cancellation']","[73, 85, 73, 71, 88, 52, 110, 118, 82, 48, 68, 124]"
EXP_100109,Excursions & Day Trips in Madrid,Paseo en barco por la Sierra de Guadarrama en grupo reducido,Navegación tranquila con vistas a la Sierra de Guadarrama.,Excursions & Day Trips,Madrid,3.5,165.02,4.4,1097,"['Wheelchair accessible', 'Free cancellation', 'Instant confirmation', 'Skip-the-line']","[38, 74, 62, 110, 79, 91, 80, 101, 84, 95, 52, 97]"
EXP_100110,Tickets and Events in Gran Canaria,Entrada combinada: la Casa de Colón para toda la familia,Ticket combinado que incluye la Casa de Colón y museos asociados.,Tickets and Events,Gran Canaria,3.5,246.76,4.4,1109,"['Skip-the-line', 'Free cancellation', 'Wheelchair accessible']","[73, 69, 78, 47, 72, 89, 82, 53, 68, 86, 43, 55]"
EXP_100111,Local Experiences in Barcelona,Clase de cocina: cocina catalana con guía local,"Sesión práctica para dominar cocina catalana, con receta incluida.",Local Experiences,Barcelona,2.7,34.43,3.7,1500,"['Free cancellation', 'Instant confirmation']","[87, 80, 96, 152, 117, 127, 223, 100, 80, 94, 77, 57]"
EXP_100112,Excursions & Day Trips in Malaga,Paseo en barco por los Montes de Málaga con guía local,Navegación tranquila con vistas a los Montes de Málaga.,Excursions & Day Trips,Malaga,2.7,48.56,3.8,1014,"['Skip-the-line', 'Wheelchair accessible', 'Instant confirmation']","[32, 83, 68, 66, 111, 92, 128, 120, 69, 65, 54, 27]"
EXP_100113,Local Experiences in Malaga,Visita al mercado y degustación de vinos dulces de Málaga con degustación incluida,Paseo entre puestos históricos con parada para probar vinos dulces de Málaga.,Local Experiences,Malaga,3.0,51.61,4.8,652,"['Wheelchair accessible', 'Skip-the-line', 'Mobile ticket', 'Free cancellation']","[46, 49, 64, 81, 86, 125, 87, 134, 92, 75, 32, 46]"
EXP_100114,Tickets and Events in Tenerife,Concierto en La Laguna con recogida en el hotel,Música en directo en una sala emblemática de La Laguna.,Tickets and Events,Tenerife,1.6,135.88,4.1,751,"['Mobile ticket', 'Free cancellation', 'Instant confirmation', 'Wheelchair accessible']","[165, 141, 0, 123, 106, 0, 0, 119, 111, 0, 0, 146]"
EXP_100115,Tickets and Events in Gran Canaria,Concierto en Las Canteras edición premium,Música en directo en una sala emblemática de Las Canteras.,Tickets and Events,Gran Canaria,7.9,36.89,4.1,1230,"['Free cancellation', 'Instant confirmation']","[152, 49, 91, 85, 55, 91, 131, 76, 96, 71, 74, 132]"
EXP_100116,Excursions & Day Trips in Seville,Ruta guiada por las Marismas con recogida en el hotel,Recorrido guiado por las Marismas con paradas panorámicas.,Excursions & Day Trips,Seville,7.8,217.72,4.7,709,"['Free cancellation', 'Wheelchair accessible', 'Mobile ticket', 'Skip-the-line']","[50, 75, 51, 144, 92, 53, 50, 34, 104, 72, 52, 42]"
EXP_100117,Transfers in Barcelona,Traslado nocturno en monovolumen para grupos con seguimiento de vuelo,"Servicio disponible en horario nocturno, en monovolumen para grupos. Barcelona.",Transfers,Barcelona,2.8,51.01,4.5,645,"['Skip-the-line', 'Mobile ticket']","[56, 83, 85, 103, 95, 112, 93, 168, 61, 107, 90, 49]"
EXP_100118,Tickets and Events in Gran Canaria,Entrada a Vegueta,Acceso general a Vegueta con horario a tu elección.,Tickets and Events,Gran Canaria,7.5,143.62,4.4,318,"['Wheelchair accessible', 'Mobile ticket', 'Free cancellation', 'Skip-the-line']","[135, 90, 87, 62, 56, 58, 73, 98, 64, 50, 75, 80]"
EXP_100119,Excursions & Day Trips in Madrid,Paseo en barco por Segovia,Navegación tranquila con vistas a Segovia.,Excursions & Day Trips,Madrid,3.0,194.68,3.8,148,"['Mobile ticket', 'Wheelchair accessible', 'Instant confirmation', 'Free cancellation']","[106, 114, 92, 84, 89, 64, 87, 74, 93, 49, 65, 113]"
EXP_100120,Local Experiences in Malaga,Experiencia gastronómica: espetos y pescaíto,Menú degustación en torno a espetos y pescaíto con maridaje.,Local Experiences,Malaga,3.3,112.1,4.3,1290,"['Wheelchair accessible', 'Instant confirmation']","[31, 43, 36, 87, 64, 76, 171, 112, 66, 42, 28, 26]"
EXP_100121,Attractions & Guided Tours in Seville,Recorrido histórico por la Catedral y la Giralda,Viaja al pasado de la Catedral y la Giralda de la mano de un historiador.,Attractions & Guided Tours,Seville,2.7,37.56,4.4,654,"['Free cancellation', 'Skip-the-line']","[60, 62, 113, 81, 136, 61, 80, 60, 96, 63, 48, 61]"
EXP_100122,Excursions & Day Trips in Tenerife,Safari fotográfico por Los Gigantes al amanecer,Captura los mejores rincones de Los Gigantes con un guía fotógrafo.,Excursions & Day Trips,Tenerife,3.0,149.5,3.7,1097,"['Mobile ticket', 'Wheelchair accessible']","[144, 98, 67, 58, 53, 49, 90, 123, 76, 45, 72, 79]"
EXP_100123,Transfers in Seville,Traslado de ida y vuelta al aeropuerto en autobús lanzadera con cancelación gratuita,"Ambos trayectos cubiertos, en autobús lanzadera. Seville.",Transfers,Seville,4.4,137.82,3.6,922,"['Mobile ticket', 'Wheelchair accessible', 'Instant confirmation', 'Free cancellation']","[89, 41, 63, 115, 76, 59, 44, 50, 81, 55, 64, 32]"
EXP_100124,Attractions & Guided Tours in Madrid,Free tour por el Palacio Real para toda la familia,Paseo introductorio por el Palacio Real con anécdotas e historia.,Attractions & Guided Tours,Madrid,3.4,42.26,3.6,869,"['Mobile ticket', 'Skip-the-line']","[91, 91, 76, 93, 82, 67, 72, 56, 100, 68, 99, 60]"
EXP_100125,Local Experiences in Palma de Mallorca,Experiencia gastronómica: sobrasada mallorquina en grupo reducido,Menú degustación en torno a sobrasada mallorquina con maridaje.,Local Experiences,Palma de Mallorca,7.9,87.36,4.7,1439,"['Mobile ticket', 'Wheelchair accessible']","[28, 34, 74, 77, 85, 123, 71, 109, 145, 60, 31, 28]"
EXP_100126,Excursions & Day Trips in Seville,Ruta en bicicleta por las Marismas con guía local,Pedalea por las Marismas con bicicleta y casco incluidos.,Excursions & Day Trips,Seville,2.8,173.56,4.6,1492,"['Skip-the-line', 'Instant confirmation']","[150, 84, 112, 198, 138, 160, 84, 63, 118, 82, 109, 95]"
EXP_100127,Transfers in Palma de Mallorca,Chófer por horas en minivan con asistencia a la llegada,"Vehículo con conductor a tu disposición, en minivan. Palma de Mallorca.",Transfers,Palma de Mallorca,5.2,123.18,4.1,1409,"['Skip-the-line', 'Wheelchair accessible']","[25, 45, 60, 57, 43, 103, 112, 97, 93, 37, 43, 17]"
EXP_100128,Transfers in Gran Canaria,Traslado al puerto de cruceros en vehículo eléctrico con cancelación gratuita,"Llega a tu crucero sin estrés, en vehículo eléctrico. Gran Canaria.",Transfers,Gran Canaria,3.4,233.09,4.7,619,"['Mobile ticket', 'Skip-the-line', 'Instant confirmation']","[135, 64, 75, 119, 73, 101, 97, 94, 115, 78, 51, 69]"
EXP_100129,Excursions & Day Trips in Seville,Paseo en barco por Carmona para toda la familia,Navegación tranquila con vistas a Carmona.,Excursions & Day Trips,Seville,7.8,39.83,4.6,1068,"['Free cancellation', 'Instant confirmation', 'Wheelchair accessible']","[74, 83, 62, 85, 77, 57, 35, 47, 73, 106, 76, 52]"
EXP_100130,Transfers in Palma de Mallorca,Chófer por horas en sedán premium con seguimiento de vuelo,"Vehículo con conductor a tu disposición, en sedán premium. Palma de Mallorca.",Transfers,Palma de Mallorca,7.6,53.5,3.6,794,"['Wheelchair accessible', 'Free cancellation']","[46, 64, 66, 81, 106, 138, 132, 170, 158, 60, 48, 37]"
EXP_100131,Local Experiences in Malaga,Velada tradicional en Pedregalejo,Noche de música y cultura local en Pedregalejo.,Local Experiences,Malaga,6.2,147.87,4.8,1119,"['Mobile ticket', 'Skip-the-line']","[58, 58, 52, 65, 99, 135, 81, 123, 142, 68, 51, 29]"
EXP_100132,Attractions & Guided Tours in Gran Canaria,Visita con acceso preferente a la Casa de Colón con recogida en el hotel,Entra sin esperas a la Casa de Colón con entrada incluida.,Attractions & Guided Tours,Gran Canaria,2.0,200.86,3.8,440,"['Mobile ticket', 'Free cancellation', 'Wheelchair accessible']","[123, 75, 60, 121, 72, 86, 75, 78, 92, 81, 104, 111]"
EXP_100133,Local Experiences in Valencia,Visita al mercado y degustación de arroces tradicionales con degustación incluida,Paseo entre puestos históricos con parada para probar arroces tradicionales.,Local Experiences,Valencia,2.1,49.42,4.7,1039,"['Skip-the-line', 'Free cancellation', 'Wheelchair accessible', 'Mobile ticket']","[66, 71, 111, 61, 81, 115, 133, 62, 70, 91, 56, 53]"
EXP_100134,Attractions & Guided Tours in Malaga,Tour nocturno por la Alcazaba con recogida en el hotel,"Recorre la Alcazaba iluminado, lejos de las aglomeraciones.",Attractions & Guided Tours,Malaga,5.7,135.54,4.0,752,"['Instant confirmation', 'Free cancellation', 'Mobile ticket', 'Skip-the-line']","[66, 69, 99, 102, 115, 125, 132, 149, 256, 57, 65, 40]"
EXP_100135,Tickets and Events in Seville,Entrada sin colas a el Real Alcázar con recogida en el hotel,"Acceso prioritario a el Real Alcázar, sin esperas.",Tickets and Events,Seville,7.1,104.19,4.7,1381,"['Skip-the-line', 'Wheelchair accessible', 'Instant confirmation', 'Mobile ticket']","[91, 86, 116, 136, 99, 102, 37, 106, 102, 122, 57, 57]"
EXP_100136,Excursions & Day Trips in Madrid,Safari fotográfico por Chinchón,Captura los mejores rincones de Chinchón con un guía fotógrafo.,Excursions & Day Trips,Madrid,4.1,100.47,4.2,830,"['Wheelchair accessible', 'Instant confirmation', 'Free cancellation', 'Mobile ticket']","[63, 64, 71, 94, 48, 83, 56, 48, 49, 78, 33, 68]"
